main_identi_id,reg_org,comp_type,reg_state,uni_social_crd_cd,comp_nm,addr,legal_repre,indv_id,reg_capt,capt_kind,opt_scop,reg_no,appr_dt,est_dt,opt_from,opt_to,domdi_strict,pro_loc,opt_strict,postal_code,opt_loc,indv_code,indv_nm
330212MAD64TA19E,宁波市鄞州区市场监督管理局,有限责任公司分公司（自然人独资）,存续,91330212MAD64TA19E,浙江舟山啡凡餐饮管理有限公司宁波分公司,浙江省宁波市鄞州区潘火街道潘火路648号（DF-C1-6-A3）,张常朋,咖啡馆服务,0.0,,,330212MAD64TA19E,2023-12-06,2023-12-06,2023-12-06,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA282DJK92,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330212MA282DJK92,宁波凌动工艺品有限公司,宁波市鄞州区诚信路959号G幢1102室,赵新生,雕塑工艺品制造,1000000.0,人民币,,330212MA282DJK92,2016-07-28,2016-07-28,2016-07-28,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2AEWR058,宁波市鄞州区市场监督管理局,个人独资企业,注销,91330212MA2AEWR058,宁波市鄞州中河唯美快餐店,浙江省宁波市鄞州区中河街道贸城东路666号,储建华,快餐服务,20000.0,人民币,,330212MA2AEWR058,2017-10-13,2017-10-13,2017-10-13,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2CKHDJ50,宁波市鄞州区市场监督管理局,个体工商户,存续,92330212MA2CKHDJ50,宁波市鄞州咸祥陈席挖掘机租赁服务部,浙江省宁波市鄞州区咸祥镇咸四村75-1号,陈席,其他机械与设备经营租赁,0.0,,,330212MA2CKHDJ50,2018-11-01,2018-11-01,2018-11-01,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MAC2CPNG11,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,注销,91330212MAC2CPNG11,宁波鄞州陈思锦餐饮服务有限公司,浙江省宁波市鄞州区明楼街道海丝之源.拾里江丰348-1号,陈高斌,正餐服务,500000.0,人民币,,330212MAC2CPNG11,2022-11-04,2022-11-04,2022-11-04,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2KP7JM5B,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MA2KP7JM5B,宁波市星宁多餐饮有限责任公司,浙江省宁波市鄞州区钟公庙街道四明中路999号万达商业广场室内步行街2F层2B-06-A、2B-06-B、2B-07号商铺,黄乔舒,正餐服务,1000000.0,人民币,,330212MA2KP7JM5B,2021-09-01,2021-09-01,2021-09-01,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2H83A60Q,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,存续,91330212MA2H83A60Q,宁波捷迈商贸有限公司,浙江省宁波市鄞州区钟公庙街道城南商务大厦2幢1501-9室,王安,首饰、工艺品及收藏品批发,2000000.0,人民币,,330212MA2H83A60Q,2020-09-09,2020-09-09,2020-09-09,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA7EE97J3E,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MA7EE97J3E,宁波痴鸡餐饮有限公司,浙江省宁波市鄞州区首南街道钱湖南路638号108室,章闻远,正餐服务,100000.0,人民币,,330212MA7EE97J3E,2022-01-04,2022-01-04,2022-01-04,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA284X4480,宁波市鄞州区市场监督管理局,个体工商户,注销,92330212MA284X4480,宁波市鄞州五乡亚金餐馆,宁波市鄞州区五乡镇蟠龙北村19号,林亚金,正餐服务,0.0,,,330212MA284X4480,2017-03-10,2017-03-10,2017-03-10,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA292L277R,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MA292L277R,宁波誉萃广告有限公司,浙江省宁波市鄞州区姜山镇高压路6号A幢413室-4,杨玉春,其他广告服务,1000000.0,人民币,,330212MA292L277R,2017-07-17,2017-07-17,2017-07-17,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MAD2Y4L370,宁波市鄞州区市场监督管理局,个体工商户,存续,92330212MAD2Y4L370,宁波市鄞州邱隘浦达建筑设备租赁服务部（个体工商户）,浙江省宁波市鄞州区邱隘镇汇头村2幢1-1-239室,叶勇,其他机械与设备经营租赁,100000.0,人民币,,330212MAD2Y4L370,2023-10-30,2023-10-30,2023-10-30,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA281EEC9K,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330212MA281EEC9K,宁波苏塔文化传播有限公司,宁波市鄞州区天童北路1501号316室,傅智龙,其他广告服务,1000000.0,人民币,,330212MA281EEC9K,2016-01-08,2016-01-08,2016-01-08,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA8FY2954H,宁波市鄞州区市场监督管理局,个人独资企业,注销,91330212MA8FY2954H,宁波市江东长山小海鲜饭店,江东惊驾路293-295号,张训,正餐服务,0.0,,,330212MA8FY2954H,2013-05-08,2013-05-08,2013-05-08,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2J5K1H5F,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,存续,91330212MA2J5K1H5F,宁波石天电子有限公司,浙江省宁波市鄞州区百丈路158号（6-2）（集中办公区）,王凤尤,其他智能消费设备制造,1000000.0,人民币,,330212MA2J5K1H5F,2021-03-22,2021-03-22,2021-03-22,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MAD1KHMP11,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,存续,91330212MAD1KHMP11,宁波金格丽珠宝首饰有限公司,浙江省宁波市鄞州区首南中路683号1-1,周海英,珠宝首饰零售,1680000.0,人民币,,330212MAD1KHMP11,2023-11-06,2023-11-06,2023-11-06,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2EFACN78,宁波市鄞州区市场监督管理局,个体工商户,注销,92330212MA2EFACN78,宁波江东宁东莫唯咖啡馆,宁波江东环城南路东段999号1幢楼201室,袁剑,咖啡馆服务,0.0,,,330212MA2EFACN78,2014-12-04,2014-12-04,2014-12-04,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330200MA28YXPR32,宁波市鄞州区市场监督管理局,分公司,存续,91330200MA28YXPR32,浙江金拱门食品有限公司宁波海港城第二餐厅,浙江省宁波市鄞州区天童南路2365号海港城商业广场6F-610-2号商铺,应超玲,快餐服务,0.0,,,330200MA28YXPR32,2017-04-10,2017-04-10,2017-04-10,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2J5J0B7F,宁波市鄞州区市场监督管理局,个体工商户,注销,92330212MA2J5J0B7F,宁波市鄞州明楼抖茶控奶茶店,浙江省宁波市鄞州区明楼街道东岸名邸30号1-23,贾静怡,其他饮料及冷饮服务,0.0,,,330212MA2J5J0B7F,2021-03-19,2021-03-19,2021-03-19,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2H69BU9Q,宁波市鄞州区市场监督管理局,个体工商户,存续,92330212MA2H69BU9Q,宁波市鄞州瞻岐运馨床上用品店,浙江省宁波市鄞州区瞻岐镇合一村人和小区247号,周赛玉,纺织品及针织品零售,0.0,,,330212MA2H69BU9Q,2020-06-11,2020-06-11,2020-06-11,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MAD2DP650M,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,存续,91330212MAD2DP650M,浙江熊二珠宝首饰有限公司,浙江省宁波市鄞州区中兴路51号003幢1-7-2,陈世彩,珠宝首饰零售,16880000.0,人民币,,330212MAD2DP650M,2023-11-10,2023-11-10,2023-11-10,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330201MAC5MXWW93,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,存续,91330201MAC5MXWW93,宁波治城商业管理有限公司,浙江省宁波高新区翔云北路99号9号楼3-3-3室,柏勇,商业综合体管理服务,500000.0,人民币,,330201MAC5MXWW93,2023-01-13,2023-01-13,2023-01-13,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330203MA8FPPD61G,宁波市鄞州区市场监督管理局,个人独资企业,注销,91330203MA8FPPD61G,鄞县古林华美大酒店,古林镇布政,,正餐服务,266000.0,人民币,,330203MA8FPPD61G,1996-10-07,1996-10-07,1996-10-07,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2GQ7006F,宁波市鄞州区市场监督管理局,个体工商户,存续,92330212MA2GQ7006F,宁波市鄞州咸祥小琴餐馆,浙江省宁波市鄞州区咸祥镇龚犊村咸中路36号,高琴,正餐服务,0.0,,,330212MA2GQ7006F,2019-04-17,2019-04-17,2019-04-17,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MABNFHM57U,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MABNFHM57U,宁波忆味餐饮管理有限公司,浙江省宁波市鄞州区钱湖北路958号1520室,吴俊华,其他综合管理服务,300000.0,人民币,,330212MABNFHM57U,2022-05-23,2022-05-23,2022-05-23,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212772303415R,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212772303415R,宁波市鄞州宝御格贸易有限公司,宁波市鄞州区邱隘镇横泾兴发新村9幢5-6号,钱炳怀,其他广告服务,100000.0,人民币,,330212772303415R,2005-03-11,2005-03-11,2005-03-11,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MAC4A8WH1D,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MAC4A8WH1D,宁波分众户外用品有限公司,浙江省宁波市鄞州区邱隘镇渔金村工业区A幢320室,傅静超,体育用品及器材零售,1000000.0,人民币,,330212MAC4A8WH1D,2022-11-24,2022-11-24,2022-11-24,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2KPG5P5L,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MA2KPG5P5L,宁波道源汽车服务有限公司,浙江省宁波市鄞州区启明路78号,蔡统伟,汽车租赁,5000000.0,人民币,,330212MA2KPG5P5L,2021-09-14,2021-09-14,2021-09-14,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2EG0WR5F,宁波市鄞州区市场监督管理局,个体工商户,存续,92330212MA2EG0WR5F,宁波市鄞州东吴宏旺快餐店,宁波市鄞州区东吴镇文化中心,陈亚珍,快餐服务,0.0,,,330212MA2EG0WR5F,2014-08-01,2014-08-01,2014-08-01,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2CKUF59M,宁波市鄞州区市场监督管理局,有限责任公司分公司（外商投资企业法人独资）,注销,91330212MA2CKUF59M,瑞幸咖啡（宁波）有限公司福明第一分店,浙江省宁波市鄞州区新天路1018号新天地商务大厦一号楼大堂,孙凯,咖啡馆服务,0.0,,,330212MA2CKUF59M,2018-11-21,2018-11-21,2018-11-21,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA8FQCWW52,宁波市鄞州区市场监督管理局,有限责任公司（台港澳法人独资）分支机构,注销,91330212MA8FQCWW52,苏州可瑞森针织有限公司宁波市鄞州分公司,宁波市鄞州区宁南北路1288号联盛广场B区第二层2-49、2-50号,许作祯,纺织品及针织品零售,0.0,,,330212MA8FQCWW52,2010-11-25,2010-11-25,2010-11-25,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MABWQ86C6Y,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MABWQ86C6Y,宁波铂睿商业管理有限公司,浙江省宁波市鄞州区东钱湖镇环湖东路1566号韩岭水街18幢4号1-4,何康萍,商业综合体管理服务,500000.0,人民币,,330212MABWQ86C6Y,2022-09-05,2022-09-05,2022-09-05,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA291G657R,宁波市鄞州区市场监督管理局,有限责任公司（自然人独资）,注销,91330212MA291G657R,宁波市鄞州超易盛防水布有限公司,浙江省宁波市鄞州区姜山镇科技园区,屠月萍,篷、帆布制造,2200000.0,人民币,,330212MA291G657R,2017-06-05,2017-06-05,2017-06-05,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2AH25P4K,宁波市鄞州区市场监督管理局,个体工商户,存续,92330212MA2AH25P4K,宁波市鄞州姜山七彩广告设计制作部,浙江省宁波市鄞州区姜山镇天童南路2945号,江礼琴,其他广告服务,0.0,,,330212MA2AH25P4K,2018-01-29,2018-01-29,2018-01-29,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330201MA8FXT4185,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330201MA8FXT4185,宁波高新区掌心广告传媒有限公司,宁波高新区江南路599号科技大厦4楼411-88室,张捷,其他广告服务,500000.0,人民币,,330201MA8FXT4185,2014-06-04,2014-06-04,2014-06-04,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA284YBX26,宁波市鄞州区市场监督管理局,个体工商户,注销,92330212MA284YBX26,宁波市鄞州邱隘庆环快餐店,宁波市鄞州区邱隘镇回龙村,刘庆环,快餐服务,0.0,,,330212MA284YBX26,2017-03-03,2017-03-03,2017-03-03,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2EFY6N4D,宁波市鄞州区市场监督管理局,个体工商户,注销,92330212MA2EFY6N4D,宁波江东新城馋佬饭店,江东区惊驾路648-650号（双号）002幢（1-7）（2-7）,包鹤鸣,正餐服务,0.0,,,330212MA2EFY6N4D,2015-06-01,2015-06-01,2015-06-01,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MA2936MP6M,宁波市鄞州区市场监督管理局,普通合伙企业,存续,91330212MA2936MP6M,宁波市鄞州华亨足浴会所（普通合伙）,宁波市鄞州区堇山中路414-2号,杨晖,洗浴服务,900000.0,人民币,,330212MA2936MP6M,2015-09-24,2015-09-24,2015-09-24,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
330212MABT4JD42A,宁波市鄞州区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330212MABT4JD42A,宁波瑾升贸易有限公司,浙江省宁波市鄞州区首南街道蝶缘路258号603-3室,袁颖娴,文具用品批发,2000000.0,人民币,,330212MABT4JD42A,2022-07-14,2022-07-14,2022-07-14,2099-12-31,330212001,鄞州区,330212001,315100,鄞州区,未知行业,未知行业
